 "albumid","album_title","artistid","artist_name","trackid","track_name","track_composer","track_milliseconds","track_bytes","track_unit_price","genreid","music_genre","mediatypeid","media_type","invoicelineid","invoice_line_unit_price","invoice_line_quantity","invoice_line_total","invoiceid","invoice_date","invoice_billing_address","invoice_billing_city","invoice_billing_country","invoice_billing_postal_code","invoice_billing_state","invoice_total","customerid","customer_first_name","customer_last_name","customer_company","customer_address","customer_city","customer_state","customer_country","customer_postal_code","customer_phone","customer_fax","customer_email","employee_first_name","employee_last_name","employee_title","employee_reports_to","employee_birth_date","employee_hire_date","employee_address","employee_city","employee_state","employee_country","employee_postal_code","employee_phone","employee_fax","employee_email"
11,Out Of Exile,8,Audioslave,107,Yesterday To Tomorrow,"Cornell, Commerford, Morello, Wilk","273,763","8,944,205",0.99,4,Alternative & Punk,1,MPEG audio file,"1,168",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
10,Audioslave,8,Audioslave,98,The Last Remaining Light,Audioslave/Chris Cornell,"317,492","7,622,615",0.99,1,Rock,1,MPEG audio file,"1,167",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
10,Audioslave,8,Audioslave,89,Like a Stone,Audioslave/Chris Cornell,"294,034","7,059,624",0.99,1,Rock,1,MPEG audio file,"1,166",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
9,Plays Metallica By Four Cellos,7,Apocalyptica,80,The Unforgive,Apocalyptica,"322,925","10,422,447",0.99,3,Metal,1,MPEG audio file,"1,165",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
8,Warner 25 Anos,6,Antanio Carlos Jobim,71,Falando De Amor,,"219,663","7,121,735",0.99,2,Jazz,1,MPEG audio file,"1,164",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
7,Facelift,5,Alice In Chains,62,Real Thing,"Jerry Cantrell, Layne Staley","243,879","7,937,731",0.99,1,Rock,1,MPEG audio file,"1,163",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
7,Facelift,5,Alice In Chains,53,Sea Of Sorrow,Jerry Cantrell,"349,831","11,316,328",0.99,1,Rock,1,MPEG audio file,"1,162",0.99,1,0.99,215,2011-07-30 00:00:00,"9, Place Louis Barthou",Bordeaux,France,"33000",,13.86,42,Wyatt,Girard,,"9, Place Louis Barthou",Bordeaux,,France,"33000",+33 05 56 96 96 96,,wyatt.girard@yahoo.fr,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
19,Chemical Wedding,14,Bruce Dickinso,184,Chemical Wedding,Roy Z,"246,177","8,022,764",0.99,3,Metal,1,MPEG audio file,"1,176",0.99,1,0.99,216,2011-08-07 00:00:00,"307 Macacha Gaemes",Buenos Aires,Argentina,"1106",,0.99,56,Diego,Gutiarrez,,"307 Macacha Gaemes",Buenos Aires,,Argentina,"1106",+54 (0)11 4311 4333,,diego.gutierrez@yahoo.ar,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
19,Chemical Wedding,14,Bruce Dickinso,186,Killing Floor,Adrian Smith,"269,557","8,854,240",0.99,3,Metal,1,MPEG audio file,"1,178",0.99,1,0.99,217,2011-08-20 00:00:00,"Calle Lira, 198",Santiago,Chile,,,1.98,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
19,Chemical Wedding,14,Bruce Dickinso,185,The Tower,Roy Z,"285,257","9,435,693",0.99,3,Metal,1,MPEG audio file,"1,177",0.99,1,0.99,217,2011-08-20 00:00:00,"Calle Lira, 198",Santiago,Chile,,,1.98,57,Luis,Rojas,,"Calle Lira, 198",Santiago,,Chile,,+56 (0)2 635 4444,,luisrojas@yahoo.cl,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
19,Chemical Wedding,14,Bruce Dickinso,190,Trupets Of Jericho,Roy Z,"359,131","11,820,908",0.99,3,Metal,1,MPEG audio file,"1,180",0.99,1,0.99,218,2011-08-20 00:00:00,"3,Raj Bhavan Road",Bangalore,India,"560001",,1.98,59,Puja,Srivastava,,"3,Raj Bhavan Road",Bangalore,,India,"560001",+91 080 22289999,,puja_srivastava@yahoo.i,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
19,Chemical Wedding,14,Bruce Dickinso,188,Gates Of Urize,Roy Z,"265,351","8,627,004",0.99,3,Metal,1,MPEG audio file,"1,179",0.99,1,0.99,218,2011-08-20 00:00:00,"3,Raj Bhavan Road",Bangalore,India,"560001",,1.98,59,Puja,Srivastava,,"3,Raj Bhavan Road",Bangalore,,India,"560001",+91 080 22289999,,puja_srivastava@yahoo.i,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
20,The Best Of Buddy Guy - The Millenium Collectio,15,Buddy Guy,194,First Time I Met The Blues,Eurreal Montgomery,"140,434","4,604,995",0.99,6,Blues,1,MPEG audio file,"1,182",0.99,1,0.99,219,2011-08-21 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,3.96,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
19,Chemical Wedding,14,Bruce Dickinso,192,The Alchemist,Roy Z,"509,413","16,545,657",0.99,3,Metal,1,MPEG audio file,"1,181",0.99,1,0.99,219,2011-08-21 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,3.96,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
20,The Best Of Buddy Guy - The Millenium Collectio,15,Buddy Guy,198,When My Left Eye Jumps,Al Perkins/Willie Dixo,"235,311","7,685,363",0.99,6,Blues,1,MPEG audio file,"1,184",0.99,1,0.99,219,2011-08-21 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,3.96,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
20,The Best Of Buddy Guy - The Millenium Collectio,15,Buddy Guy,196,Stone Crazy,Buddy Guy,"433,397","14,184,984",0.99,6,Blues,1,MPEG audio file,"1,183",0.99,1,0.99,219,2011-08-21 00:00:00,Theodor-Heuss-Straae 34,Stuttgart,Germany,"70174",,3.96,2,Leonie,Kahler,,Theodor-Heuss-Straae 34,Stuttgart,,Germany,"70174",+49 0711 2842222,,leonekohler@surfeu.de,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
21,Prenda Minha,16,Caetano Veloso,210,Texto Verdade Tropical,Caetano Veloso,"84,088","2,752,161",0.99,7,Lati,1,MPEG audio file,"1,187",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
21,Prenda Minha,16,Caetano Veloso,222,Vida Boa,Fausto Nilo - Armandinho,"281,730","9,411,272",0.99,7,Lati,1,MPEG audio file,"1,190",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
21,Prenda Minha,16,Caetano Veloso,218,Linha Do Equador,Caetano Veloso - Djava,"299,337","10,003,747",0.99,7,Lati,1,MPEG audio file,"1,189",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
21,Prenda Minha,16,Caetano Veloso,206,Prenda Minha,Tradicional,"99,369","3,225,364",0.99,7,Lati,1,MPEG audio file,"1,186",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
21,Prenda Minha,16,Caetano Veloso,214,Carolina,Chico Buarque,"181,812","5,924,159",0.99,7,Lati,1,MPEG audio file,"1,188",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
20,The Best Of Buddy Guy - The Millenium Collectio,15,Buddy Guy,202,My Time After Awhile,Robert Geddins/Ron Badger/Sheldon Feinberg,"182,491","6,022,698",0.99,6,Blues,1,MPEG audio file,"1,185",0.99,1,0.99,220,2011-08-22 00:00:00,Rilska 3174/6,Prague,Czech Republic,"14300",,5.94,6,Helena,Hola,,Rilska 3174/6,Prague,,Czech Republic,"14300",+420 2 4177 0449,,hholy@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
23,Minha Historia,17,Chico Buarque,234,Morena De Angola,,"186,801","6,373,932",0.99,7,Lati,1,MPEG audio file,"1,192",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
23,Minha Historia,17,Chico Buarque,228,Vai Passar,,"369,763","12,359,161",0.99,7,Lati,1,MPEG audio file,"1,191",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,264,Amor De Muito,Chico Science,"175,333","5,881,293",0.99,7,Lati,1,MPEG audio file,"1,197",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,246,Mateus Enter,Chico Science,"33,149","1,103,013",0.99,7,Lati,1,MPEG audio file,"1,194",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,258,Um Satalite Na Cabeaa,Chico Science,"126,615","4,272,821",0.99,7,Lati,1,MPEG audio file,"1,196",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
23,Minha Historia,17,Chico Buarque,240,Meu Caro Amigo,,"260,257","8,778,172",0.99,7,Lati,1,MPEG audio file,"1,193",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
25,Da Lama Ao Caos,18,Chico Science & Naaao Zumbi,270,Banditismo Por Uma Questa,,"243,644","8,147,224",0.99,7,Lati,1,MPEG audio file,"1,198",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
25,Da Lama Ao Caos,18,Chico Science & Naaao Zumbi,276,Maracatu De Tiro Certeiro,,"88,868","2,901,397",0.99,7,Lati,1,MPEG audio file,"1,199",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
24,Afrociberdelia,18,Chico Science & Naaao Zumbi,252,Samba Do Lado,Chico Science,"227,317","7,541,688",0.99,7,Lati,1,MPEG audio file,"1,195",0.99,1,0.99,221,2011-08-25 00:00:00,"Praaa Pio X, 119",Rio de Janeiro,Brazil,"20040-020",RJ,8.91,12,Roberto,Almeida,Riotur,"Praaa Pio X, 119",Rio de Janeiro,RJ,Brazil,"20040-020",+55 (21) 2271-7000,+55 (21) 2271-7070,roberto.almeida@riotur.gov.br,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
31,Bongo Fury,23,Frank Zappa & Captain Beefheart,357,Advance Romance,Frank Zappa,"677,694","22,080,051",0.99,1,Rock,1,MPEG audio file,"1,208",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
26,Acastico MTV [Live],19,Cidade Negra,285,Soldado Da Paz,Herbert Vianna,"194,220","6,455,080",0.99,8,Reggae,1,MPEG audio file,"1,200",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
26,Acastico MTV [Live],19,Cidade Negra,294,Pensamento,Bino Farias/Da Gamma/Lazao/Ras Bernard,"173,008","5,748,424",0.99,8,Reggae,1,MPEG audio file,"1,201",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
29,Axa Bahia 2001,21,Various Artists,330,Levada do Amor (Ailoviu),Luiz Wanderley/Paulo Levi,"190,093","6,457,752",0.99,9,Pop,1,MPEG audio file,"1,205",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
34,Chill: Brazil (Disc 2),6,Antanio Carlos Jobim,393,Tarde Em Itapoa,Varios,"313,704","10,344,491",0.99,7,Lati,1,MPEG audio file,"1,212",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
30,BBC Sessions [Disc 1] [Live],22,Led Zeppeli,339,Communication Breakdow,Jimmy Page/John Bonham/John Paul Jones,"192,653","6,287,257",0.99,1,Rock,1,MPEG audio file,"1,206",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
33,Chill: Brazil (Disc 1),24,Marcos Valle,384,Mistario da Raaa,Luiz Melodia/Ricardo Augusto,"184,320","6,191,752",0.99,7,Lati,1,MPEG audio file,"1,211",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
33,Chill: Brazil (Disc 1),24,Marcos Valle,375,Mas Que Nada,Jorge Be,"248,398","8,255,254",0.99,7,Lati,1,MPEG audio file,"1,210",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
32,Carnaval 2001,21,Various Artists,366,Camisa Verde 2001,,"283,454","9,633,755",0.99,10,Soundtrack,1,MPEG audio file,"1,209",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
27,Cidade Negra - Hits,19,Cidade Negra,303,Falar A Verdade,Bino/Da Gama/Ras Bernardo,"244,950","8,189,093",0.99,8,Reggae,1,MPEG audio file,"1,202",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
27,Cidade Negra - Hits,19,Cidade Negra,312,Eu Tambam Quero Beijar,Fausto Nilo/Moraes Moreira/Pepeu Gomes,"211,147","7,029,400",0.99,8,Reggae,1,MPEG audio file,"1,203",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
30,BBC Sessions [Disc 1] [Live],22,Led Zeppeli,348,I Ca't Quit You Baby(2),Willie Dixo,"380,551","12,377,615",0.99,1,Rock,1,MPEG audio file,"1,207",0.99,1,0.99,222,2011-08-30 00:00:00,"801 W 4th Street",Reno,USA,"89503",NV,13.86,21,Kathy,Chase,,"801 W 4th Street",Reno,NV,USA,"89503",+1 (775) 223-7665,,kachase@hotmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
